latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp
17.619,-90.774,323.1,1.1,1.1,2014-03-27,1634,Terra,MODIS,74,6.1,298.8,15.4
17.779,-90.536,315.8,1.1,1,2014-03-27,1634,Terra,MODIS,61,6.1,299.6,8.3
17.778,-90.526,314.5,1.1,1,2014-03-27,1634,Terra,MODIS,57,6.1,299.6,6.7
17.426,-90.921,319,1.1,1.1,2014-03-27,1634,Terra,MODIS,67,6.1,302.2,10.7
17.405,-90.491,318,1.1,1,2014-03-27,1634,Terra,MODIS,58,6.1,297.8,6.6
16.067,-90.925,318.4,1.1,1,2014-03-27,1635,Terra,MODIS,64,6.1,299.6,9.4
16.695,-89.888,338.7,1,1,2014-03-27,1635,Terra,MODIS,88,6.1,302.9,32.3
16.721,-90.001,355.7,1,1,2014-03-27,1635,Terra,MODIS,98,6.1,303,69.2
16.719,-89.992,360.4,1,1,2014-03-27,1635,Terra,MODIS,100,6.1,304.7,81.6
16.31,-89.902,330.5,1,1,2014-03-27,1635,Terra,MODIS,83,6.1,303.3,19
16.331,-90.312,325.5,1.1,1,2014-03-27,1635,Terra,MODIS,78,6.1,302.3,14.3
16.332,-90.322,325.5,1.1,1,2014-03-27,1635,Terra,MODIS,78,6.1,301.3,14.7
16.149,-90.391,331,1.1,1,2014-03-27,1635,Terra,MODIS,83,6.1,302.1,20.6
16.15,-90.401,357.8,1.1,1,2014-03-27,1635,Terra,MODIS,99,6.1,302,75.6
16.141,-90.388,328.2,1.1,1,2014-03-27,1635,Terra,MODIS,76,6.1,301.8,17.7
16.142,-90.398,368.9,1.1,1,2014-03-27,1635,Terra,MODIS,100,6.1,303.5,111.4
14.27,-89.613,327.9,1,1,2014-03-27,1635,Terra,MODIS,61,6.1,313.8,7
15.47,-89.438,325.1,1,1,2014-03-27,1635,Terra,MODIS,78,6.1,303.2,14.7
14.268,-89.604,333.9,1,1,2014-03-27,1635,Terra,MODIS,81,6.1,316.5,14.3
15.397,-90.735,316.5,1.1,1,2014-03-27,1635,Terra,MODIS,48,6.1,302.6,6.6
14.879,-89.496,324.5,1,1,2014-03-27,1635,Terra,MODIS,72,6.1,306.8,8.6
15.023,-89.471,322,1,1,2014-03-27,1635,Terra,MODIS,68,6.1,305.2,7.2
15.245,-90.83,321.1,1.1,1,2014-03-27,1635,Terra,MODIS,54,6.1,306.3,7.6
14.915,-90.19,325.7,1,1,2014-03-27,1635,Terra,MODIS,39,6.1,309.2,11.7
14.75,-91.232,321.9,1.1,1,2014-03-27,1635,Terra,MODIS,64,6.1,300.8,13.4
14.434,-89.538,336,1,1,2014-03-27,1635,Terra,MODIS,85,6.1,310.7,21.4
14.277,-90.101,326.9,1,1,2014-03-27,1635,Terra,MODIS,73,6.1,309.3,12.2
14.275,-90.092,325.1,1,1,2014-03-27,1635,Terra,MODIS,57,6.1,311,9.1
14.33,-91.2,323,1.1,1,2014-03-27,1635,Terra,MODIS,31,6.1,303.5,7.8
14.524,-92.19,325.1,1.2,1.1,2014-03-27,1635,Terra,MODIS,61,6.1,306.7,16.1
14.36,-90.871,319.7,1.1,1,2014-03-27,1635,Terra,MODIS,41,6.1,302.9,9.7
14.427,-91.414,319.4,1.1,1.1,2014-03-27,1635,Terra,MODIS,38,6.1,303.3,7
14.288,-91.08,326,1.1,1,2014-03-27,1635,Terra,MODIS,66,6.1,309.1,11.7
14.18,-90.453,322.2,1,1,2014-03-27,1635,Terra,MODIS,45,6.1,303.9,14.4
14.233,-91.549,332.1,1.1,1.1,2014-03-27,1635,Terra,MODIS,74,6.1,308.4,19
14.043,-90.145,330.6,1,1,2014-03-27,1635,Terra,MODIS,72,6.1,312.1,16.3
14.075,-90.303,342.1,1,1,2014-03-27,1635,Terra,MODIS,88,6.1,309,34.7
14.062,-90.019,323.1,1,1,2014-03-27,1635,Terra,MODIS,52,6.1,309.3,7.1
14.25,-91.218,325.8,1.1,1,2014-03-27,1635,Terra,MODIS,65,6.1,308.3,11.1
14.269,-91.672,331.1,1.1,1.1,2014-03-27,1635,Terra,MODIS,75,6.1,307,15.4
13.921,-90.319,358.9,1,1,2014-03-27,1635,Terra,MODIS,99,6.1,309.5,71.1
14.119,-91.394,335.7,1.1,1.1,2014-03-27,1635,Terra,MODIS,81,6.1,308.6,23.3
14.167,-91.216,329.7,1.1,1,2014-03-27,1635,Terra,MODIS,73,6.1,307.3,15.9
13.943,-90.148,322,1,1,2014-03-27,1635,Terra,MODIS,51,6.1,306.9,5.2
14.079,-91.489,325.3,1.1,1.1,2014-03-27,1635,Terra,MODIS,38,6.1,307.8,12.6
13.92,-90.31,362.2,1,1,2014-03-27,1635,Terra,MODIS,100,6.1,309.8,81.1
13.944,-90.998,328.6,1.1,1,2014-03-27,1635,Terra,MODIS,57,6.1,310.3,13.5
14.22,-91.628,326.1,1.1,1,2014-03-27,1940,Aqua,MODIS,54,6.1,306.8,8.6
14.071,-91.504,372.7,1.1,1,2014-03-27,1940,Aqua,MODIS,100,6.1,310.8,124.6
14.371,-90.097,324.7,1.3,1.1,2014-03-27,1940,Aqua,MODIS,64,6.1,309.7,15
14.389,-90.346,327.7,1.2,1.1,2014-03-27,1940,Aqua,MODIS,67,6.1,311.7,11.5
14.409,-89.724,336,1.3,1.1,2014-03-27,1940,Aqua,MODIS,83,6.1,314.9,27.2
14.367,-89.737,332.3,1.3,1.1,2014-03-27,1940,Aqua,MODIS,71,6.1,316.6,15.6
14.24,-90.311,329.1,1.2,1.1,2014-03-27,1940,Aqua,MODIS,60,6.1,308,13.2
14.122,-91.411,327.6,1.1,1,2014-03-27,1940,Aqua,MODIS,33,6.1,308.2,12.1
14.303,-89.985,332,1.3,1.1,2014-03-27,1940,Aqua,MODIS,55,6.1,316.3,11.4
14.309,-89.864,343.8,1.3,1.1,2014-03-27,1940,Aqua,MODIS,90,6.1,321.6,40.1
15.066,-91.297,328.7,1.1,1.1,2014-03-27,1940,Aqua,MODIS,76,6.1,313.5,11.2
14.28,-91.667,330.3,1.1,1,2014-03-27,1940,Aqua,MODIS,76,6.1,308.8,9.3
15.476,-91.053,319.7,1.2,1.1,2014-03-27,1940,Aqua,MODIS,48,6.1,304.5,11
14.311,-91.37,339.2,1.1,1,2014-03-27,1940,Aqua,MODIS,86,6.1,308.2,28.4
14.218,-91.638,330.7,1.1,1,2014-03-27,1940,Aqua,MODIS,77,6.1,307.2,14.7
14.313,-91.36,339.5,1.1,1,2014-03-27,1940,Aqua,MODIS,86,6.1,307.2,28.5
14.537,-89.674,335.4,1.3,1.1,2014-03-27,1940,Aqua,MODIS,83,6.1,311.6,24.3
14.296,-91.676,336.6,1.1,1,2014-03-27,1940,Aqua,MODIS,84,6.1,309.3,21.6
14.355,-91.24,321.2,1.1,1,2014-03-27,1940,Aqua,MODIS,7,6.1,303.3,7.9
14.429,-91.917,328.8,1,1,2014-03-27,1940,Aqua,MODIS,63,6.1,305.4,11
14.488,-91.825,327.3,1.1,1,2014-03-27,1940,Aqua,MODIS,51,6.1,306.7,7.9
14.717,-89.856,327.3,1.3,1.1,2014-03-27,1940,Aqua,MODIS,50,6.1,308.8,13.6
15.102,-89.711,326,1.4,1.2,2014-03-27,1940,Aqua,MODIS,71,6.1,300.1,29.8
15.104,-89.705,327.5,1.4,1.2,2014-03-27,1940,Aqua,MODIS,72,6.1,298.7,29.9
14.832,-90.473,327.4,1.2,1.1,2014-03-27,1940,Aqua,MODIS,73,6.1,310.1,10.6
14.947,-89.421,324.3,1.4,1.2,2014-03-27,1940,Aqua,MODIS,57,6.1,303.2,21.3
14.955,-89.415,322.7,1.4,1.2,2014-03-27,1940,Aqua,MODIS,47,6.1,304.1,14.6
14.979,-89.889,344.7,1.3,1.1,2014-03-27,1940,Aqua,MODIS,91,6.1,313.7,52.3
15.877,-91.812,329.2,1.1,1,2014-03-27,1940,Aqua,MODIS,49,6.1,312,10
15.48,-91.061,318.1,1.2,1.1,2014-03-27,1940,Aqua,MODIS,63,6.1,301.2,12
16.013,-90.394,356.4,1.3,1.1,2014-03-27,1940,Aqua,MODIS,98,6.1,307.6,88.2
16.145,-89.835,325.8,1.4,1.2,2014-03-27,1940,Aqua,MODIS,76,6.1,306.4,20
16.145,-90.401,325.1,1.3,1.1,2014-03-27,1940,Aqua,MODIS,52,6.1,309.1,11.8
14.062,-91.503,335.4,1.1,1,2014-03-27,1940,Aqua,MODIS,81,6.1,306.5,26.2
14.073,-91.495,409.3,1.1,1,2014-03-27,1940,Aqua,MODIS,100,6.1,312.1,332.9
14.102,-90.443,355.9,1.2,1.1,2014-03-27,1940,Aqua,MODIS,97,6.1,305,80.9
14.101,-90.278,325.5,1.2,1.1,2014-03-27,1940,Aqua,MODIS,48,6.1,306.6,11.6
14.017,-90.148,330.8,1.2,1.1,2014-03-27,1940,Aqua,MODIS,62,6.1,305.2,23.2
13.994,-90.639,328.9,1.2,1.1,2014-03-27,1940,Aqua,MODIS,53,6.1,308.4,12.3
14.102,-90.268,354.8,1.2,1.1,2014-03-27,1940,Aqua,MODIS,96,6.1,308.6,78.4
17.533,-90.859,317.8,1.2,1.1,2014-03-27,1941,Aqua,MODIS,58,6.1,304.1,8.1
17.422,-90.931,324.8,1.2,1.1,2014-03-27,1941,Aqua,MODIS,64,6.1,306.4,14.6
16.716,-90.001,358.8,1.4,1.2,2014-03-27,1941,Aqua,MODIS,99,6.1,310.4,109.5
16.717,-89.989,327.2,1.4,1.2,2014-03-27,1941,Aqua,MODIS,77,6.1,306.6,18
16.221,-90.291,326.7,1.3,1.1,2014-03-27,1941,Aqua,MODIS,76,6.1,307.4,17.1
16.22,-90.284,321.5,1.3,1.1,2014-03-27,1941,Aqua,MODIS,63,6.1,306.9,9.4
16.581,-89.847,325.1,1.4,1.2,2014-03-27,1941,Aqua,MODIS,74,6.1,308.1,15.4
16.583,-89.834,325.3,1.4,1.2,2014-03-27,1941,Aqua,MODIS,75,6.1,306,15.4
16.403,-90.218,323.4,1.3,1.1,2014-03-27,1941,Aqua,MODIS,57,6.1,306.9,14.5
16.604,-90.626,328.4,1.2,1.1,2014-03-27,1941,Aqua,MODIS,74,6.1,305,20.9
16.892,-90.122,328.8,1.3,1.2,2014-03-27,1941,Aqua,MODIS,50,6.1,307.1,22.7
16.714,-90.014,322.9,1.4,1.2,2014-03-27,1941,Aqua,MODIS,52,6.1,307.3,11.4
16.894,-90.109,325.6,1.4,1.2,2014-03-27,1941,Aqua,MODIS,68,6.1,301.9,16.9
16.714,-89.995,343.7,1.4,1.2,2014-03-27,1941,Aqua,MODIS,91,6.1,308.5,57
16.735,-89.998,328.7,1.4,1.2,2014-03-27,1941,Aqua,MODIS,79,6.1,304.8,21.9
16.713,-90.008,333.6,1.4,1.2,2014-03-27,1941,Aqua,MODIS,84,6.1,308.2,31.4
16.725,-89.996,330,1.4,1.2,2014-03-27,1941,Aqua,MODIS,80,6.1,306.8,24.4
16.806,-90.403,332.6,1.3,1.1,2014-03-27,1941,Aqua,MODIS,83,6.1,308.7,24.4
16.871,-90.455,332.8,1.3,1.1,2014-03-27,1941,Aqua,MODIS,83,6.1,305.8,26.2
17.42,-90.937,323.1,1.2,1.1,2014-03-27,1941,Aqua,MODIS,50,6.1,305.9,11.6
17.22,-90.989,321.9,1.2,1.1,2014-03-27,1941,Aqua,MODIS,63,6.1,306.3,9.7
17.423,-90.919,329.2,1.2,1.1,2014-03-27,1941,Aqua,MODIS,79,6.1,306.4,21.4
17.273,-90.262,352.7,1.3,1.1,2014-03-27,1941,Aqua,MODIS,96,6.1,308.3,85.2
17.167,-91.017,331.1,1.2,1.1,2014-03-27,1941,Aqua,MODIS,81,6.1,305.2,27
17.205,-90.396,355.7,1.3,1.1,2014-03-27,1941,Aqua,MODIS,98,6.1,307.6,94.3
17.206,-90.383,321.3,1.3,1.1,2014-03-27,1941,Aqua,MODIS,61,6.1,304.3,11.6
17.195,-90.394,339.1,1.3,1.1,2014-03-27,1941,Aqua,MODIS,88,6.1,305.2,45
17.143,-90.948,321.3,1.2,1.1,2014-03-27,1941,Aqua,MODIS,43,6.1,304.9,9.3
17.267,-90.223,328.2,1.3,1.1,2014-03-27,1941,Aqua,MODIS,68,6.1,306.1,23.4
17.146,-90.944,321.3,1.2,1.1,2014-03-27,1941,Aqua,MODIS,45,6.1,305,8.2
17.422,-90.925,333.6,1.2,1.1,2014-03-27,1941,Aqua,MODIS,84,6.1,306.5,28.7
17.212,-91.045,348.1,1.2,1.1,2014-03-27,1941,Aqua,MODIS,81,6.1,306.2,62
17.423,-90.914,330.2,1.2,1.1,2014-03-27,1941,Aqua,MODIS,79,6.1,305.6,21.8
17.414,-90.912,330.8,1.2,1.1,2014-03-27,1941,Aqua,MODIS,81,6.1,305.6,22.7
17.604,-90.858,325.7,1.2,1.1,2014-03-27,1941,Aqua,MODIS,75,6.1,305.9,16.5
17.681,-90.646,323.1,1.3,1.1,2014-03-27,1941,Aqua,MODIS,71,6.1,303.3,14
17.644,-90.786,325.1,1.3,1.1,2014-03-27,1941,Aqua,MODIS,74,6.1,303.7,17.6
17.645,-90.774,320.6,1.3,1.1,2014-03-27,1941,Aqua,MODIS,66,6.1,303.2,11.3
17.812,-90.822,332.1,1.3,1.1,2014-03-27,1941,Aqua,MODIS,82,6.1,303.9,27.5
17.635,-90.856,328.5,1.2,1.1,2014-03-27,1941,Aqua,MODIS,78,6.1,303.7,22.2
17.814,-90.81,337.2,1.3,1.1,2014-03-27,1941,Aqua,MODIS,86,6.1,304.7,37.5
17.75,-90.433,330.4,1.3,1.1,2014-03-27,1941,Aqua,MODIS,80,6.1,305.1,27.5
17.751,-90.421,351.7,1.3,1.1,2014-03-27,1941,Aqua,MODIS,96,6.1,306.9,83
17.665,-90.931,318.4,1.2,1.1,2014-03-27,1941,Aqua,MODIS,59,6.1,303.2,9.8
17.728,-90.852,319.7,1.2,1.1,2014-03-27,1941,Aqua,MODIS,63,6.1,301.3,11.2
17.767,-90.701,321.3,1.3,1.1,2014-03-27,1941,Aqua,MODIS,65,6.1,302.5,11.5
17.752,-90.736,317.4,1.3,1.1,2014-03-27,1941,Aqua,MODIS,55,6.1,301.2,8.1
15.109,-89.704,303.9,1.2,1.1,2014-03-28,0753,Aqua,MODIS,54,6.1,286.4,9.5
16.126,-89.806,314.8,3.9,1.8,2014-03-28,1717,Terra,MODIS,58,6.1,301.8,43
16.454,-90.25,316.2,3.6,1.8,2014-03-28,1717,Terra,MODIS,63,6.1,301.6,45.9
16.428,-89.942,316.2,3.8,1.8,2014-03-28,1717,Terra,MODIS,67,6.1,302.8,38.1
16.115,-89.801,318.4,3.9,1.8,2014-03-28,1717,Terra,MODIS,69,6.1,301.9,66.1
15.945,-89.698,314.6,4,1.9,2014-03-28,1717,Terra,MODIS,55,6.1,301.8,38.6
16.434,-89.976,315.1,3.8,1.8,2014-03-28,1717,Terra,MODIS,64,6.1,302.5,34.6
16.447,-90.246,316.1,3.6,1.8,2014-03-28,1717,Terra,MODIS,0,6.1,301.6,41.1
16.426,-89.972,316.6,3.8,1.8,2014-03-28,1717,Terra,MODIS,67,6.1,303.1,42.1
16.358,-89.349,309.6,4.2,1.9,2014-03-28,1717,Terra,MODIS,30,6.1,298.6,31.7
16.371,-89.352,310.2,4.2,1.9,2014-03-28,1717,Terra,MODIS,45,6.1,299,37.6
16.638,-89.991,319.4,3.7,1.8,2014-03-28,1717,Terra,MODIS,72,6.1,302.9,53.6
16.646,-89.984,318.9,3.7,1.8,2014-03-28,1717,Terra,MODIS,67,6.1,303,50.7
17.278,-90.248,319.7,3.4,1.7,2014-03-28,1717,Terra,MODIS,30,6.1,302.1,55
17.277,-90.221,319.5,3.4,1.7,2014-03-28,1717,Terra,MODIS,69,6.1,301.8,62.4
17.283,-90.253,316.5,3.4,1.7,2014-03-28,1717,Terra,MODIS,49,6.1,301.7,46.4
17.171,-91.028,313.9,3,1.7,2014-03-28,1717,Terra,MODIS,47,6.1,299.6,34.6
17.176,-91.054,313.2,3,1.6,2014-03-28,1717,Terra,MODIS,47,6.1,299.5,35
17.17,-91.033,316.6,3,1.7,2014-03-28,1717,Terra,MODIS,64,6.1,299.6,46.3
16.721,-89.17,316.1,4.3,1.9,2014-03-28,1717,Terra,MODIS,62,6.1,297.3,71.7
15.338,-89.712,311.4,4.1,1.9,2014-03-28,1718,Terra,MODIS,26,6.1,299.2,35.1
14.474,-91.814,315.4,3,1.6,2014-03-28,1718,Terra,MODIS,43,6.1,295.1,26.1
14.474,-91.808,317.3,3,1.6,2014-03-28,1718,Terra,MODIS,59,6.1,295.5,32.7
15.825,-89.171,312.7,3.7,1.8,2014-03-28,1845,Aqua,MODIS,55,6.1,297.8,36.7
15.603,-88.941,313.8,3.6,1.8,2014-03-28,1845,Aqua,MODIS,54,6.1,300.9,36.4
15.688,-88.412,313,3.2,1.7,2014-03-28,1845,Aqua,MODIS,62,6.1,299.2,31.7
15.692,-88.407,311.3,3.2,1.7,2014-03-28,1845,Aqua,MODIS,52,6.1,299.2,24.4
15.963,-90.3,313.1,4.4,1.9,2014-03-28,1845,Aqua,MODIS,43,6.1,303.1,43.2
15.961,-90.292,314.7,4.4,1.9,2014-03-28,1845,Aqua,MODIS,58,6.1,303.2,55.2
16.354,-89.379,316.9,3.7,1.8,2014-03-28,1845,Aqua,MODIS,67,6.1,302.2,55.1
16.319,-89.525,311.7,3.8,1.8,2014-03-28,1845,Aqua,MODIS,47,6.1,301,28.5
17.268,-90.222,318,4.1,1.9,2014-03-28,1846,Aqua,MODIS,68,6.1,301.7,62.3
17.29,-90.031,314.1,4,1.9,2014-03-28,1846,Aqua,MODIS,59,6.1,302,35.7
16.447,-90.266,315.4,4.3,1.9,2014-03-28,1846,Aqua,MODIS,59,6.1,303.9,49.2
17.282,-90.296,316,4.2,1.9,2014-03-28,1846,Aqua,MODIS,37,6.1,301.7,51.1
16.707,-89.176,326,3.5,1.8,2014-03-28,1846,Aqua,MODIS,79,6.1,300.4,106.5
17.28,-90.217,318.1,4.1,1.9,2014-03-28,1846,Aqua,MODIS,66,6.1,301.6,62.6
17.27,-90.301,315.5,4.2,1.9,2014-03-28,1846,Aqua,MODIS,44,6.1,301.8,48.7
17.692,-90.924,312.6,4.5,2,2014-03-28,1846,Aqua,MODIS,52,6.1,299,42
17.693,-90.932,315.2,4.5,2,2014-03-28,1846,Aqua,MODIS,61,6.1,299.1,60.9
17.684,-90.966,313.6,4.6,2,2014-03-28,1846,Aqua,MODIS,56,6.1,298.8,47.4
14.76,-89.997,308.8,1.2,1.1,2014-03-29,0409,Terra,MODIS,76,6.1,290.1,13.1
14.762,-89.985,301.4,1.2,1.1,2014-03-29,0409,Terra,MODIS,41,6.1,288.6,7.6
15.1,-89.712,300.2,1.2,1.1,2014-03-29,0409,Terra,MODIS,12,6.1,288.9,5.7
15.722,-90.593,305.9,1.3,1.1,2014-03-29,0410,Terra,MODIS,66,6.1,293.9,8.8
16.318,-90.332,311.6,1.2,1.1,2014-03-29,0410,Terra,MODIS,83,6.1,296,12.5
17.392,-89.959,323.2,1.1,1.1,2014-03-29,0410,Terra,MODIS,100,6.1,296.2,23.8
17.4,-89.971,320.5,1.1,1.1,2014-03-29,0410,Terra,MODIS,100,6.1,295.6,20.3
17.39,-89.97,328.2,1.1,1.1,2014-03-29,0410,Terra,MODIS,100,6.1,296.2,30.5
17.401,-89.961,321.8,1.1,1.1,2014-03-29,0410,Terra,MODIS,100,6.1,295.5,22
16.055,-90.612,325.2,1.6,1.2,2014-03-29,1622,Terra,MODIS,72,6.1,294.6,33.4
16.279,-90.384,323.6,1.6,1.2,2014-03-29,1622,Terra,MODIS,76,6.1,294.6,27.3
16.854,-90.42,319.3,1.6,1.2,2014-03-29,1622,Terra,MODIS,68,6.1,303.9,13.2
16.724,-90.019,316.3,1.5,1.2,2014-03-29,1622,Terra,MODIS,40,6.1,301.7,8.8
16.837,-89.843,335,1.5,1.2,2014-03-29,1622,Terra,MODIS,86,6.1,304.4,41.6
16.838,-89.857,321.6,1.5,1.2,2014-03-29,1622,Terra,MODIS,67,6.1,304.9,13.8
16.84,-89.837,325,1.5,1.2,2014-03-29,1622,Terra,MODIS,76,6.1,304.5,18.8
16.842,-89.85,337,1.5,1.2,2014-03-29,1622,Terra,MODIS,87,6.1,304.5,46.9
16.044,-90.613,326.5,1.6,1.2,2014-03-29,1622,Terra,MODIS,59,6.1,292.7,36.2
14.088,-90.344,323.9,1.4,1.2,2014-03-29,1623,Terra,MODIS,38,6.1,302.3,13.4
15.095,-89.706,318.9,1.4,1.2,2014-03-29,1623,Terra,MODIS,64,6.1,299.9,18.2
14.981,-89.372,318.5,1.3,1.1,2014-03-29,1623,Terra,MODIS,55,6.1,303.7,9.4
14.848,-90.382,325.5,1.5,1.2,2014-03-29,1623,Terra,MODIS,74,6.1,310,16.7
14.746,-90.566,320.8,1.5,1.2,2014-03-29,1623,Terra,MODIS,51,6.1,306,12
14.743,-90.559,323.9,1.5,1.2,2014-03-29,1623,Terra,MODIS,70,6.1,307.2,17.4
14.321,-90.644,316.4,1.5,1.2,2014-03-29,1623,Terra,MODIS,29,6.1,292.6,17
14.139,-90.194,332.9,1.4,1.2,2014-03-29,1623,Terra,MODIS,80,6.1,302.7,30.8
14.141,-90.206,334.4,1.4,1.2,2014-03-29,1623,Terra,MODIS,82,6.1,302.1,35.2
14.185,-91.018,339.2,1.6,1.3,2014-03-29,1623,Terra,MODIS,86,6.1,306.1,54.3
14.25,-91.163,336.3,1.7,1.3,2014-03-29,1623,Terra,MODIS,84,6.1,303.3,51.5
14.252,-91.178,332.6,1.7,1.3,2014-03-29,1623,Terra,MODIS,80,6.1,303.3,41.8
14.134,-90.201,343.6,1.4,1.2,2014-03-29,1623,Terra,MODIS,90,6.1,304,58.5
14.148,-91.607,340.5,1.8,1.3,2014-03-29,1623,Terra,MODIS,88,6.1,298.3,71.6
13.811,-90.241,328.4,1.4,1.2,2014-03-29,1623,Terra,MODIS,63,6.1,305.3,22.7
16.554,-90.136,327.3,1,1,2014-03-29,1928,Aqua,MODIS,72,6.1,303.9,13.4
16.783,-90.335,327.2,1,1,2014-03-29,1928,Aqua,MODIS,57,6.1,306.6,9.4
16.757,-89.207,331,1.1,1,2014-03-29,1928,Aqua,MODIS,80,6.1,303.8,20.8
16.726,-90.015,331.5,1,1,2014-03-29,1928,Aqua,MODIS,59,6.1,305.5,16.5
16.647,-90.45,329.7,1,1,2014-03-29,1928,Aqua,MODIS,77,6.1,305,15.3
16.645,-90.459,329.7,1,1,2014-03-29,1928,Aqua,MODIS,79,6.1,304.8,15.6
16.654,-90.461,327.4,1,1,2014-03-29,1928,Aqua,MODIS,59,6.1,305,11.3
16.717,-90.014,332.4,1,1,2014-03-29,1928,Aqua,MODIS,73,6.1,309.2,17.7
16.72,-89.995,333.5,1,1,2014-03-29,1928,Aqua,MODIS,78,6.1,313.8,19.5
16.867,-90.721,350.3,1,1,2014-03-29,1928,Aqua,MODIS,95,6.1,306.6,49.3
16.847,-90.465,361.4,1,1,2014-03-29,1928,Aqua,MODIS,100,6.1,305.8,76.1
17.006,-90.255,335.1,1,1,2014-03-29,1928,Aqua,MODIS,84,6.1,309.8,21.9
17.007,-90.245,342.7,1,1,2014-03-29,1928,Aqua,MODIS,90,6.1,309.7,34.3
16.555,-90.126,331.5,1,1,2014-03-29,1928,Aqua,MODIS,70,6.1,304.4,18.8
14.762,-89.985,323.8,1,1,2014-03-29,1928,Aqua,MODIS,52,6.1,310.4,8.3
14.19,-90.057,328.8,1,1,2014-03-29,1928,Aqua,MODIS,73,6.1,307.3,11.8
14.428,-89.872,351.5,1,1,2014-03-29,1928,Aqua,MODIS,95,6.1,311.5,46.6
14.135,-91.006,341.8,1,1,2014-03-29,1928,Aqua,MODIS,88,6.1,296.8,34.3
14.266,-90.102,326.5,1,1,2014-03-29,1928,Aqua,MODIS,63,6.1,308.4,10.1
14.246,-90.118,326.3,1,1,2014-03-29,1928,Aqua,MODIS,47,6.1,305.1,10
14.348,-89.721,332.2,1,1,2014-03-29,1928,Aqua,MODIS,80,6.1,315.4,11.5
